company,company_label,product_line,country_scope,source_file,source_descriptor,month,quarter,export_value_usd,export_value_krw,export_weight_kg,domestic_company_count,foreign_counterparty_count
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-06","2002-Q2","11121190","13553398971","4775713.5","64","59"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-07","2002-Q3","10196498","12038500122","4442935.2","82","62"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-08","2002-Q3","12573917","14839794253","5238675.4","63","58"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-09","2002-Q3","10906160","13004233100","4330658.5","70","59"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-10","2002-Q4","12077681","14829158470","4866109.7","78","61"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-11","2002-Q4","11351229","13672201329","4529974.4","77","62"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2002-12","2002-Q4","11207352","13421297329","4520446.4","63","59"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-01","2001-Q1","7309592","9180795026","3138772","54","49"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-02","2001-Q1","9651806","12043375243","3911421","62","61"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-03","2001-Q1","10239229","12908840345","4356218","61","51"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-04","2001-Q2","10100753","13271888737","4388154","66","44"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-05","2001-Q2","10258659","13244714912","4640751","66","42"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-06","2001-Q2","7416879","9491798584","3242931","54","56"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-07","2001-Q3","8626103","11125094591","3872722","50","45"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-08","2001-Q3","8349000","10653495989","3558919","59","51"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-09","2001-Q3","9552222","12188595541","4037094","66","51"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-10","2001-Q4","9154209","11833407679","4226415.4","62","58"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-11","2001-Q4","10696450","13666667395","4721488.6","69","57"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2001-12","2001-Q4","7708960","9766254613","3230767.4","65","54"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-01","2000-Q1","6700309","7521018224","2819948","54","23"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-02","2000-Q1","6551172","7306313090","2683319","43","29"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-03","2000-Q1","8322443","9258155548","3488032","49","41"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-04","2000-Q2","8090748","8897007074","3452187","46","29"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-05","2000-Q2","7478028","8252766740","3149427","44","28"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-06","2000-Q2","8046827","8935132680","3437600","58","33"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-07","2000-Q3","8229045","9087149734","3457961","48","34"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-08","2000-Q3","8186955","9039318219","3349955","55","34"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-09","2000-Q3","7022244","7761133025","2853383","52","38"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-10","2000-Q4","7355362","8186283605","3101108","51","36"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-11","2000-Q4","8257586","9326730669","3341314","57","56"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2000-12","2000-Q4","7243570","8601504042","2968027","53","49"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-01","1999-Q1","4767210","5565995740","2175323","53","6"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-02","1999-Q1","4940438","5741528259","2110340","47",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-03","1999-Q1","7606072","9209806223","3252073","65","5"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-04","1999-Q2","8936467","10732152568","3802541","57",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-05","1999-Q2","6274074","7400826496","2786410","53","5"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-06","1999-Q2","6806405","7895655950","2956949","60",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-07","1999-Q3","6825892","7965692218","2852391","64","5"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-08","1999-Q3","6334956","7535059984","2551118","50",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-09","1999-Q3","6071090","7171973324","2542404","45",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-10","1999-Q4","6459021","7721659766","2759019","55",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-11","1999-Q4","7096211","8325621826","2900458","59","9"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1999-12","1999-Q4","7353646","8328244913","2982536","49","7"
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-01","1998-Q1","6445857","10369988337","3013268","70",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-02","1998-Q1","9914849","15612271219","4728116","79",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-03","1998-Q1","10522776","16064349557","4734441","99",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-04","1998-Q2","9188377","12612482169","4096522","70",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-05","1998-Q2","7664205","10459552658","3438550","54",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-06","1998-Q2","8648489","11885354621","4070361","71",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-07","1998-Q3","9975027","12962138183","4529988","68",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-08","1998-Q3","6625726","8371690134","3148811","64",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-09","1998-Q3","4691739","6266672097","2188530","56",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-10","1998-Q4","5508228","7296880011","2478745","60",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-11","1998-Q4","5526159","7110482577","2476681","63",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1998-12","1998-Q4","6558469","7881540972","3074352","63",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-01","1997-Q1","7818513","6597408875","2915969","78",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-02","1997-Q1","8413239","7263943036","3411954","76",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-03","1997-Q1","10465599","9111403862","3933042","83",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-04","1997-Q2","9286837","8265090460","3749619","81",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-05","1997-Q2","8873429","7885933670","3369104","72",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-06","1997-Q2","10406335","9230412853","3992545","82",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-07","1997-Q3","11814869","10468517645","4462706","85",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-08","1997-Q3","11533048","10267801999","4417414","78",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-09","1997-Q3","10602348","9571693327","4230195","71",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-10","1997-Q4","9363067","8533198823","3682457","86",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-11","1997-Q4","8282519","8130522791","3226722","89",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1997-12","1997-Q4","8449326","11421823827","3392464","90",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-01","1996-Q1","5206201","4076866948","2190315","60",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-02","1996-Q1","6397761","4980000455","2525382","71",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-03","1996-Q1","7508064","5836931726","2946450","92",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-04","1996-Q2","6952870","5409933971","2660607","89",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-05","1996-Q2","7340579","5695441147","2838841","88",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-06","1996-Q2","7580750","5985128617","2862150","91",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-07","1996-Q3","8109833","6560120403","3036599","86",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-08","1996-Q3","8099823","6583067964","2907511","79",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-09","1996-Q3","7584157","6201188866","2707280","79",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-10","1996-Q4","8656150","7119441176","3273703","88",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-11","1996-Q4","7701483","6353767527","2882993","80",
"samyang","삼양식품","ramen","total","samyang_ramen.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","1996-12","1996-Q4","8427431","7019447336","3310975","79",
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2026-01","2026-Q1","24671396","35983535617","6646406.26",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2026-02","2026-Q1","24252227","35110741578","6629915.36",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2026-03","2026-Q1","37706988","55429366318","10350101.79",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2026-04","2026-Q2","47123638","70358591468","12745845.06",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2026-05","2026-Q2","24952866","36739066582","6590103.051",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-01","2025-Q1","20316486","29705329682","5838360.31",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-02","2025-Q1","29912167","43259611440","8803931.16",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-03","2025-Q1","26069445","37763727559","7528086.93",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-04","2025-Q2","27401186","39785849281","7834456.2",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-05","2025-Q2","30994668","43618866467","8455867.89",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-06","2025-Q2","26593378","36397259733","7165097.58",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-07","2025-Q3","39624406","54348816145","11091541.8",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-08","2025-Q3","35029504","48594617875","9706121.1",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-09","2025-Q3","46501828","64640487299","12876931.98",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-10","2025-Q4","36835548","52055448613","10472325.74",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-11","2025-Q4","36847988","53317008329","10404081.07",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2025-12","2025-Q4","29264611","43060442999","8169951.06",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-01","2024-Q1","7893065","10345743912","2224690.58",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-02","2024-Q1","15196576","20233464654","4596045.18",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-03","2024-Q1","20710450","27470608465","6230510.46",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-04","2024-Q2","21796515","29649330324","6392159.36",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-05","2024-Q2","25009154","34212940588","7423341.54",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-06","2024-Q2","23223875","31938832343","6602056.95",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-07","2024-Q3","24332296","33679616478","7077078.76",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-08","2024-Q3","22145545","30219571389","6311192",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-09","2024-Q3","20520485","27382735144","5980061.87",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-10","2024-Q4","26013337","34932735899","7782862.05",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-11","2024-Q4","27745922","38563436410","8605635.13",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2024-12","2024-Q4","25962082","36873316032","7833347.01",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-01","2023-Q1","15038754","18888805465","4358628.96",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-02","2023-Q1","18192055","22744982461","5324842.87",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-03","2023-Q1","16579259","21661549513","4819631.41",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-04","2023-Q2","10114578","13282267737","2895939.84",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-05","2023-Q2","11051197","14739488771","3223959.07",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-06","2023-Q2","16377374","21148980274","4702083.36",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-07","2023-Q3","19528682","25242536395","5607591.09",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-08","2023-Q3","19405729","25417819099","5668648.92",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-09","2023-Q3","24909081","33067888045","7225348.82",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-10","2023-Q4","23253226","31353719177","6739645.24",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-11","2023-Q4","25035841","33199888783","7296998.09",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2023-12","2023-Q4","15963830","20807471311","4615680.52",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-01","2022-Q1","8772209","10344867663","2793213.57",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-02","2022-Q1","12547299","14905786103","4008240.31",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-03","2022-Q1","19078072","23037411248","6060417.61",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-04","2022-Q2","9814761","11921913163","3083548.35",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-05","2022-Q2","21745680","27313205727","7115021.49",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-06","2022-Q2","19917806","25007418535","6454451.93",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-07","2022-Q3","11591309","14933023306","3714219.39",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-08","2022-Q3","12852181","16673054345","4158754.89",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-09","2022-Q3","16036712","21963609707","5239768.71",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-10","2022-Q4","17249737","24592791919","5590655.32",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-11","2022-Q4","17923745","24841495270","5808099.83",,
"samyang","삼양식품","ramen","cn","samyang_ramen_cn.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : CN, $/원]","2022-12","2022-Q4","21388316","28071417336","6502199.9",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2026-01","2026-Q1","21465400","31210826727","4574689.93",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2026-02","2026-Q1","26055182","37723631300","5660715.05",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2026-03","2026-Q1","29665727","43679364122","6448335.14",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2026-04","2026-Q2","43463139","64851920075","9298854.42",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2026-05","2026-Q2","24992848","36790362205","4828456.543",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-01","2025-Q1","17769748","25972871247","3489048.01",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-02","2025-Q1","21129074","30533062705","4278364.81",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-03","2025-Q1","23415639","33949577480","4566581.65",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-04","2025-Q2","25329014","36787182234","4885619.75",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-05","2025-Q2","23766276","33456848558","4774617.4",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-06","2025-Q2","29477321","40359518122","5680400.02",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-07","2025-Q3","14275178","19569050069","2828932.23",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-08","2025-Q3","18278760","25350895425","3759823.08",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-09","2025-Q3","21323363","29652798707","4326205.43",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-10","2025-Q4","19403981","27413627100","4063530.34",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-11","2025-Q4","17152765","24822575713","3753385.62",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2025-12","2025-Q4","23423186","34470176642","4936361.1",,
