company,source_folder,file_name,file_path,asin,report_generated_at,raw_row_count,raw_column_count,raw_columns,date_column,asin_column,product_name_column,brand_column,category_column,price_column,monthly_sales_column,monthly_revenue_column,bsr_column,reviews_column,rating_column,sellers_column,derived_monthly_revenue,date_source,filename_date_hint,date_min,date_max,distinct_months,date_missing_rows,price_nonzero_rows,price_zero_rows,price_na_rows,monthly_sales_na_rows,bsr_na_rows,reviews_na_rows,rating_na_rows,sellers_na_rows,auto_mappable_columns,uncertain_columns,missing_standard_columns,numeric_format_flags,data_quality_warnings
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_09 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_09 GMT+0900 (한국 표준시).csv","B0FRGMHCJQ","Tue May 26 2026 14:47:09 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","16","714","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 714/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_11 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_11 GMT+0900 (한국 표준시).csv","B0C6VSDY1V","Tue May 26 2026 14:47:11 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_12 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_12 GMT+0900 (한국 표준시).csv","B01N21414D","Tue May 26 2026 14:47:12 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","26","704","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 704/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_14 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_14 GMT+0900 (한국 표준시).csv","B0D2CM7KYM","Tue May 26 2026 14:47:14 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_16 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_16 GMT+0900 (한국 표준시).csv","B0CW367FF1","Tue May 26 2026 14:47:16 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_18 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_18 GMT+0900 (한국 표준시).csv","B0CWR6GKQN","Tue May 26 2026 14:47:18 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_20 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_20 GMT+0900 (한국 표준시).csv","B0078OMNN8","Tue May 26 2026 14:47:20 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","2","728","0","477","477","730","730","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 728/730 rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_22 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_22 GMT+0900 (한국 표준시).csv","B0FRGND13S","Tue May 26 2026 14:47:22 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","28","702","0","730","730","702","702","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 702/730 rows | monthly_sales missing for all rows | bsr missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_33 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_33 GMT+0900 (한국 표준시).csv","B00HUWBDHU","Tue May 26 2026 14:47:33 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_35 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_35 GMT+0900 (한국 표준시).csv","B0DL7SYPVW","Tue May 26 2026 14:47:35 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","2","728","0","181","181","730","730","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 728/730 rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_37 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_37 GMT+0900 (한국 표준시).csv","B0BLJ7NCQL","Tue May 26 2026 14:47:37 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","248","482","0","8","8","657","657","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_41 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_41 GMT+0900 (한국 표준시).csv","B00E4XYQNG","Tue May 26 2026 14:47:41 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_42 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_42 GMT+0900 (한국 표준시).csv","B08CBKKL9Z","Tue May 26 2026 14:47:42 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","5","725","0","195","195","730","730","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 725/730 rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_44 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_44 GMT+0900 (한국 표준시).csv","B0C6VVCC8S","Tue May 26 2026 14:47:44 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","3","727","0","152","152","728","728","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 727/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_46 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_46 GMT+0900 (한국 표준시).csv","B09GK4HHSV","Tue May 26 2026 14:47:46 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_48 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_48 GMT+0900 (한국 표준시).csv","B00PGC9R42","Tue May 26 2026 14:47:48 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","541","189","0","9","9","595","595","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_52 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_52 GMT+0900 (한국 표준시).csv","B0C7JRKFJ9","Tue May 26 2026 14:47:52 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_53 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_53 GMT+0900 (한국 표준시).csv","B0B7CGP75Z","Tue May 26 2026 14:47:53 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","16","714","0","7","7","726","726","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 714/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_55 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_55 GMT+0900 (한국 표준시).csv","B0BF8V1THG","Tue May 26 2026 14:47:55 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_57 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_57 GMT+0900 (한국 표준시).csv","B07XVS44W8","Tue May 26 2026 14:47:57 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_47_59 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_47_59 GMT+0900 (한국 표준시).csv","B09KT5H27B","Tue May 26 2026 14:47:59 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","11","719","0","52","52","727","727","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 719/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_01 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_01 GMT+0900 (한국 표준시).csv","B0BYRFF57N","Tue May 26 2026 14:48:01 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","49","681","0","144","144","693","693","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 681/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_03 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_03 GMT+0900 (한국 표준시).csv","B0BZGTKLDX","Tue May 26 2026 14:48:03 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","1","729","0","729","729","730","730","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 729/730 rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_05 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_05 GMT+0900 (한국 표준시).csv","B0CHG3HVJX","Tue May 26 2026 14:48:05 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","678","52","0","5","5","499","499","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_08 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_08 GMT+0900 (한국 표준시).csv","B0C7JQ31SC","Tue May 26 2026 14:48:08 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","14","716","0","3","3","724","724","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 716/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_10 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_10 GMT+0900 (한국 표준시).csv","B0D7GH3KTS","Tue May 26 2026 14:48:10 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"false","table",,"2024-05-26","2026-05-25","25","0","0","730","0","730","730","730","730","730","date | asin | price | monthly_sales | bsr | reviews | rating","product_name | brand | category | monthly_revenue | sellers","product_name | brand | category | monthly_revenue | sellers","currency_symbol","price is zero in 730/730 rows | monthly_sales missing for all rows | bsr missing for all rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_12 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_12 GMT+0900 (한국 표준시).csv","B0BWGSQ7Q8","Tue May 26 2026 14:48:12 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","4","726","0","1","1","730","730","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 726/730 rows | reviews missing for all rows | rating missing for all rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_13 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_13 GMT+0900 (한국 표준시).csv","B0BFD57VRL","Tue May 26 2026 14:48:13 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","4","726","0","686","686","729","729","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 726/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_15 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_15 GMT+0900 (한국 표준시).csv","B0DYKWV9HW","Tue May 26 2026 14:48:15 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","30","700","0","399","399","729","729","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","price is zero in 700/730 rows | sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_17 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_17 GMT+0900 (한국 표준시).csv","B0DXQQXCBK","Tue May 26 2026 14:48:17 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","274","456","0","334","334","538","538","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"coway","cuckoo","Catalyst Product Historical Data - Tue May 26 2026 14_48_19 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/cuckoo/Catalyst Product Historical Data - Tue May 26 2026 14_48_19 GMT+0900 (한국 표준시).csv","B019486ADO","Tue May 26 2026 14:48:19 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","402","328","0","1","1","536","536","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
